order_id,date,customer_id,product_category,product_price,quantity,payment_method,region,total_amount,month
3252,2023-12-03,4901,Home & Garden,342.43,1,Debit Card,South,342.43,2023-12
3253,2023-07-02,1357,Electronics,367.74,2,Cash,North,735.48,2023-07
3254,2023-01-23,4245,Clothing,114.33,4,Debit Card,North,457.32,2023-01
3255,2024-06-27,2240,Books,48.6,1,PayPal,North,48.6,2024-06
3256,2024-03-21,2930,Books,145.68,4,PayPal,East,582.72,2024-03
3257,2023-03-15,1455,Electronics,131.96,4,PayPal,North,527.84,2023-03
3258,2023-01-10,3823,Books,124.93,2,Cash,South,249.86,2023-01
3259,2024-04-28,2632,Books,104.45,2,PayPal,East,208.9,2024-04
3260,2024-03-31,1628,Sports,291.63,3,PayPal,North,874.89,2024-03
3261,2024-07-19,4270,Home & Garden,170.77,4,Cash,West,683.08,2024-07
3262,2024-07-17,3879,Books,411.97,3,Credit Card,North,1235.91,2024-07
3263,2023-06-09,1485,Sports,100.13,3,Cash,West,300.39,2023-06
3264,2023-01-14,3580,Clothing,237.67,3,Debit Card,East,713.01,2023-01
3265,2023-06-27,1199,Books,16.69,4,Cash,West,66.76,2023-06
3266,2024-02-16,1370,Clothing,246.02,4,Credit Card,East,984.08,2024-02
3267,2023-02-22,2013,Books,37.36,3,PayPal,West,112.08,2023-02
3268,2024-02-12,2982,Electronics,489.08,4,Cash,North,1956.32,2024-02
3269,2023-01-22,3900,Sports,397.39,3,PayPal,East,1192.17,2023-01
3270,2023-01-30,2471,Sports,250.15,1,Debit Card,South,250.15,2023-01
3271,2023-09-17,1247,Electronics,52.43,4,Credit Card,South,209.72,2023-09
3272,2023-07-24,1787,Home & Garden,300.3,2,PayPal,South,600.6,2023-07
3273,2023-02-28,3311,Sports,381.79,2,PayPal,North,763.58,2023-02
3274,2024-04-15,4129,Clothing,103.45,3,PayPal,South,310.35,2024-04
3275,2024-04-10,4373,Sports,288.42,1,PayPal,East,288.42,2024-04
3276,2023-01-12,3078,Home & Garden,408.96,4,Cash,South,1635.84,2023-01
3277,2024-09-22,2521,Clothing,386.44,3,Credit Card,East,1159.32,2024-09
3278,2023-10-17,2272,Clothing,403.47,1,Credit Card,South,403.47,2023-10
3279,2023-12-20,1604,Electronics,440.87,1,PayPal,West,440.87,2023-12
3280,2024-09-30,4848,Books,469.46,4,Credit Card,East,1877.84,2024-09
3281,2023-03-16,4342,Electronics,208.71,2,PayPal,South,417.42,2023-03
3282,2024-07-14,4677,Books,288.7,2,Debit Card,South,577.4,2024-07
3283,2024-08-13,2689,Electronics,397.42,1,Debit Card,South,397.42,2024-08
3284,2024-03-16,2417,Books,351.6,2,Debit Card,East,703.2,2024-03
3285,2023-08-29,2820,Sports,497.8,1,Credit Card,East,497.8,2023-08
3286,2023-06-03,1501,Clothing,16.7,1,PayPal,South,16.7,2023-06
3287,2023-04-06,4663,Books,184.02,1,Cash,West,184.02,2023-04
3288,2023-10-21,4875,Sports,147.7,2,Cash,East,295.4,2023-10
3289,2023-07-28,4155,Home & Garden,138.53,3,Debit Card,East,415.59,2023-07
3290,2023-12-09,4436,Electronics,119.04,2,Debit Card,West,238.08,2023-12
3291,2023-03-29,3933,Home & Garden,357.47,3,Credit Card,North,1072.41,2023-03
3292,2024-01-25,1548,Sports,51.53,2,Cash,West,103.06,2024-01
3293,2023-11-21,2365,Home & Garden,373.39,4,Credit Card,South,1493.56,2023-11
3294,2023-06-06,1838,Home & Garden,349.78,4,Debit Card,East,1399.12,2023-06
3295,2024-10-12,2430,Sports,132.89,2,PayPal,East,265.78,2024-10
3296,2024-09-24,2448,Clothing,133.89,4,PayPal,East,535.56,2024-09
3297,2024-07-30,4815,Books,318.14,4,PayPal,East,1272.56,2024-07
3298,2024-09-10,4164,Electronics,383.46,4,Debit Card,North,1533.84,2024-09
3299,2024-10-20,1847,Books,439.48,4,Credit Card,East,1757.92,2024-10
3300,2023-05-17,1613,Electronics,427.55,3,PayPal,East,1282.65,2023-05
3301,2024-03-03,1411,Books,482.79,1,Cash,North,482.79,2024-03
3302,2024-03-27,3479,Home & Garden,294.88,3,Cash,South,884.64,2024-03
3303,2024-09-03,1677,Clothing,455.24,1,Debit Card,South,455.24,2024-09
3304,2023-05-21,1158,Home & Garden,406.17,1,Cash,North,406.17,2023-05
3305,2023-03-24,3061,Clothing,448.39,2,Cash,South,896.78,2023-03
3306,2023-06-26,1372,Sports,15.7,2,Debit Card,South,31.4,2023-06
3307,2023-07-17,3272,Electronics,483.29,2,Credit Card,West,966.58,2023-07
3308,2024-09-15,4576,Electronics,242.03,2,PayPal,West,484.06,2024-09
3309,2024-07-21,2096,Sports,401.11,2,Debit Card,West,802.22,2024-07
3310,2024-02-25,4320,Books,72.33,3,Cash,North,216.99,2024-02
3311,2024-02-05,3558,Sports,204.01,3,PayPal,East,612.03,2024-02
3312,2024-04-15,1602,Sports,143.02,4,PayPal,North,572.08,2024-04
3313,2023-08-06,1215,Clothing,152.91,3,PayPal,North,458.73,2023-08
3314,2024-09-23,2996,Sports,70.4,3,Debit Card,North,211.2,2024-09
3315,2023-06-24,4673,Electronics,404.82,2,PayPal,North,809.64,2023-06
3316,2023-01-23,2564,Home & Garden,14.53,4,Credit Card,West,58.12,2023-01
3317,2023-08-23,2840,Clothing,163.13,3,Cash,North,489.39,2023-08
3318,2023-01-13,2962,Clothing,95.46,3,Debit Card,West,286.38,2023-01
3319,2023-04-11,4035,Books,298.63,4,Debit Card,East,1194.52,2023-04
3320,2024-06-19,4291,Home & Garden,134.58,1,PayPal,South,134.58,2024-06
3321,2024-06-06,3887,Clothing,136.91,2,Cash,West,273.82,2024-06
3322,2024-03-27,1726,Sports,249.29,3,PayPal,North,747.87,2024-03
3323,2024-03-06,2244,Clothing,329.82,3,PayPal,East,989.46,2024-03
3324,2024-08-28,4460,Clothing,69.44,4,Debit Card,North,277.76,2024-08
3325,2024-06-16,3601,Clothing,96.0,3,Credit Card,East,288.0,2024-06
3326,2024-10-13,4718,Books,131.12,2,Cash,South,262.24,2024-10
3327,2023-10-20,2065,Clothing,487.14,3,Cash,East,1461.42,2023-10
3328,2023-04-11,1675,Clothing,204.6,1,Cash,East,204.6,2023-04
3329,2024-05-16,3920,Books,303.51,2,Cash,South,607.02,2024-05
3330,2023-10-31,1282,Home & Garden,128.36,1,Credit Card,South,128.36,2023-10
3331,2024-06-23,2081,Electronics,250.33,4,Debit Card,East,1001.32,2024-06
3332,2024-07-06,4885,Books,46.32,2,Credit Card,North,92.64,2024-07
3333,2023-12-21,3881,Books,27.02,3,PayPal,West,81.06,2023-12
3334,2023-10-30,3584,Clothing,239.68,2,Debit Card,North,479.36,2023-10
3335,2024-05-10,4144,Clothing,205.34,2,Credit Card,West,410.68,2024-05
3336,2024-10-19,2908,Electronics,77.07,2,Cash,South,154.14,2024-10
3337,2023-08-15,3970,Clothing,346.92,1,Cash,North,346.92,2023-08
3338,2023-08-24,2152,Sports,496.52,4,Debit Card,South,1986.08,2023-08
3339,2024-03-30,4670,Clothing,203.87,2,Credit Card,East,407.74,2024-03
3340,2023-01-13,3889,Clothing,316.03,3,Debit Card,East,948.09,2023-01
3341,2023-07-29,4497,Sports,481.86,2,Cash,North,963.72,2023-07
3342,2024-02-01,1947,Electronics,417.45,2,Credit Card,South,834.9,2024-02
3343,2023-04-10,1664,Sports,237.14,4,Cash,North,948.56,2023-04
3344,2023-01-31,2717,Books,371.37,3,Debit Card,North,1114.11,2023-01
3345,2024-06-11,2148,Sports,72.79,3,Debit Card,West,218.37,2024-06
3346,2024-10-10,1066,Home & Garden,260.93,1,Debit Card,East,260.93,2024-10
3347,2023-11-25,3053,Books,146.74,3,Debit Card,North,440.22,2023-11
3348,2023-06-15,1636,Clothing,88.97,3,Debit Card,East,266.91,2023-06
3349,2024-04-03,1313,Books,218.88,3,PayPal,West,656.64,2024-04
3350,2023-04-10,4397,Electronics,74.2,2,Debit Card,South,148.4,2023-04
3351,2024-09-12,1564,Electronics,352.5,1,Debit Card,North,352.5,2024-09
3352,2023-06-22,2601,Sports,233.56,3,Cash,East,700.68,2023-06
3353,2023-06-11,1825,Books,270.26,3,Debit Card,North,810.78,2023-06
3354,2023-09-20,3553,Clothing,81.72,3,Credit Card,South,245.16,2023-09
3355,2023-10-01,2105,Electronics,78.49,2,Debit Card,North,156.98,2023-10
3356,2023-01-03,4670,Clothing,295.87,2,PayPal,North,591.74,2023-01
3357,2023-01-28,2025,Home & Garden,492.65,1,Debit Card,East,492.65,2023-01
3358,2023-11-22,3251,Electronics,57.16,4,Cash,South,228.64,2023-11
3359,2023-05-29,1661,Sports,150.01,1,Credit Card,West,150.01,2023-05
3360,2024-06-23,1804,Home & Garden,436.03,2,Credit Card,South,872.06,2024-06
3361,2024-05-02,3451,Books,45.41,3,Debit Card,South,136.23,2024-05
3362,2024-03-13,4174,Clothing,439.18,3,Debit Card,West,1317.54,2024-03
3363,2023-03-06,1535,Electronics,266.9,1,Debit Card,North,266.9,2023-03
3364,2023-12-22,2391,Home & Garden,210.05,3,Debit Card,East,630.15,2023-12
3365,2024-06-16,2235,Home & Garden,161.74,2,Cash,North,323.48,2024-06
3366,2023-09-09,3624,Electronics,155.59,1,Cash,North,155.59,2023-09
3367,2023-08-23,4280,Books,159.84,4,Credit Card,West,639.36,2023-08
3368,2023-08-15,3810,Books,443.55,2,Debit Card,West,887.1,2023-08
3369,2024-06-08,2920,Sports,364.66,2,Cash,North,729.32,2024-06
3370,2023-11-09,3164,Books,338.16,3,Cash,South,1014.48,2023-11
3371,2023-02-18,1627,Sports,401.39,2,Credit Card,East,802.78,2023-02
3372,2023-04-28,1748,Home & Garden,135.99,2,Credit Card,South,271.98,2023-04
3373,2023-02-23,4549,Electronics,312.84,4,PayPal,North,1251.36,2023-02
3374,2024-10-11,1104,Books,235.43,3,Cash,North,706.29,2024-10
3375,2024-07-18,3542,Sports,393.4,2,Credit Card,East,786.8,2024-07
3376,2023-02-13,4842,Home & Garden,161.54,3,Cash,South,484.62,2023-02
3377,2023-02-22,1045,Books,325.16,2,Cash,North,650.32,2023-02
3378,2024-08-08,3870,Clothing,442.28,4,Debit Card,North,1769.12,2024-08
3379,2024-07-11,2354,Home & Garden,207.05,3,Debit Card,West,621.15,2024-07
3380,2024-06-08,2239,Books,42.64,3,Debit Card,East,127.92,2024-06
3381,2023-04-12,1981,Home & Garden,262.86,4,Debit Card,West,1051.44,2023-04
3382,2024-02-02,1959,Electronics,179.53,1,Cash,West,179.53,2024-02
3383,2023-05-18,2515,Electronics,339.39,2,PayPal,West,678.78,2023-05
3384,2024-01-22,2836,Electronics,476.01,2,PayPal,North,952.02,2024-01
3385,2023-04-21,4993,Clothing,247.95,1,PayPal,South,247.95,2023-04
3386,2024-09-05,3892,Electronics,238.43,3,Cash,West,715.29,2024-09
3387,2023-01-17,3496,Clothing,330.75,3,PayPal,South,992.25,2023-01
3388,2023-07-01,3583,Electronics,60.71,4,Cash,North,242.84,2023-07
3389,2024-06-19,3558,Home & Garden,134.22,4,Credit Card,West,536.88,2024-06
3390,2024-06-24,2481,Books,460.3,4,PayPal,North,1841.2,2024-06
3391,2023-06-20,4618,Books,338.27,1,Cash,West,338.27,2023-06
3392,2024-02-13,2559,Electronics,16.59,1,Credit Card,West,16.59,2024-02
3393,2024-01-13,3587,Books,110.27,3,Debit Card,North,330.81,2024-01
3394,2023-07-07,2507,Electronics,344.59,4,Credit Card,East,1378.36,2023-07
3395,2023-08-18,3063,Electronics,384.56,3,Credit Card,East,1153.68,2023-08
3396,2023-04-29,4642,Sports,421.53,1,PayPal,South,421.53,2023-04
3397,2023-06-05,3000,Sports,153.17,2,Debit Card,South,306.34,2023-06
3398,2024-04-09,3290,Sports,466.2,3,Debit Card,North,1398.6,2024-04
3399,2023-04-14,2973,Clothing,280.94,1,PayPal,North,280.94,2023-04
3400,2024-08-26,4278,Sports,351.3,4,Credit Card,North,1405.2,2024-08
3401,2024-05-16,1911,Electronics,302.4,2,Cash,East,604.8,2024-05
3402,2023-06-24,2294,Home & Garden,70.14,2,PayPal,East,140.28,2023-06
3403,2024-02-25,3808,Sports,481.93,2,Credit Card,West,963.86,2024-02
3404,2023-05-14,2802,Sports,70.21,4,Cash,West,280.84,2023-05
3405,2024-01-26,3752,Home & Garden,134.89,2,PayPal,North,269.78,2024-01
3406,2024-05-15,4918,Electronics,408.68,1,PayPal,North,408.68,2024-05
3407,2023-02-02,2753,Clothing,313.11,3,Debit Card,South,939.33,2023-02
3408,2023-02-24,1114,Sports,420.69,2,Debit Card,East,841.38,2023-02
3409,2024-06-02,2603,Home & Garden,262.71,2,Debit Card,North,525.42,2024-06
3410,2024-09-29,2322,Electronics,194.73,1,Cash,East,194.73,2024-09
3411,2023-01-12,2860,Books,461.7,4,PayPal,North,1846.8,2023-01
3412,2024-06-11,4554,Clothing,27.76,2,Debit Card,West,55.52,2024-06
3413,2024-07-08,3444,Home & Garden,429.5,1,Debit Card,North,429.5,2024-07
3414,2024-01-08,3441,Home & Garden,123.1,1,PayPal,West,123.1,2024-01
3415,2024-04-28,2098,Home & Garden,425.88,4,Cash,South,1703.52,2024-04
3416,2024-10-08,1977,Sports,78.21,4,Debit Card,South,312.84,2024-10
3417,2023-08-16,2505,Books,294.31,3,Credit Card,South,882.93,2023-08
3418,2024-09-14,2126,Clothing,445.17,2,Cash,North,890.34,2024-09
3419,2023-11-03,1296,Electronics,242.03,3,Debit Card,South,726.09,2023-11
3420,2024-04-01,4049,Electronics,375.82,1,Credit Card,North,375.82,2024-04
3421,2023-06-09,3225,Books,404.29,2,Debit Card,East,808.58,2023-06
3422,2023-11-27,4286,Home & Garden,370.88,1,Cash,West,370.88,2023-11
3423,2023-08-13,4014,Home & Garden,463.41,1,PayPal,East,463.41,2023-08
3424,2024-05-18,3362,Home & Garden,228.95,1,PayPal,North,228.95,2024-05
3425,2024-03-31,2062,Home & Garden,94.83,4,Cash,South,379.32,2024-03
3426,2023-02-14,1258,Home & Garden,33.43,4,Debit Card,West,133.72,2023-02
3427,2023-08-02,4787,Books,130.77,2,Cash,South,261.54,2023-08
3428,2023-02-28,3054,Sports,80.17,1,Credit Card,East,80.17,2023-02
3429,2024-10-05,3096,Clothing,283.39,1,Debit Card,North,283.39,2024-10
3430,2024-09-07,4609,Home & Garden,100.62,2,Cash,West,201.24,2024-09
3431,2023-07-14,3208,Sports,29.08,3,PayPal,West,87.24,2023-07
3432,2024-05-03,2892,Electronics,27.64,1,Cash,North,27.64,2024-05
3433,2023-06-06,1175,Books,417.47,4,Debit Card,North,1669.88,2023-06
3434,2024-09-01,4662,Sports,299.81,3,Cash,West,899.43,2024-09
3435,2023-08-14,4073,Home & Garden,185.46,3,PayPal,East,556.38,2023-08
3436,2024-02-16,2000,Home & Garden,448.17,3,Credit Card,East,1344.51,2024-02
3437,2023-07-24,2918,Home & Garden,44.4,3,Cash,South,133.2,2023-07
3438,2023-03-20,3502,Sports,490.36,3,Cash,West,1471.08,2023-03
3439,2023-05-04,4999,Home & Garden,311.98,3,Credit Card,North,935.94,2023-05
3440,2024-04-15,2667,Sports,99.9,2,Cash,North,199.8,2024-04
3441,2023-08-06,1275,Home & Garden,342.74,2,PayPal,North,685.48,2023-08
3442,2024-05-30,3545,Electronics,384.06,3,Credit Card,North,1152.18,2024-05
3443,2024-08-24,4700,Electronics,220.38,4,PayPal,West,881.52,2024-08
3444,2023-04-14,1675,Clothing,432.2,2,PayPal,East,864.4,2023-04
3445,2024-01-28,2823,Home & Garden,83.86,2,PayPal,South,167.72,2024-01
3446,2024-09-22,2051,Home & Garden,146.63,3,Debit Card,East,439.89,2024-09
3447,2024-10-06,2356,Sports,55.81,4,Credit Card,South,223.24,2024-10
3448,2024-08-30,4072,Sports,113.33,3,Debit Card,North,339.99,2024-08
3449,2024-03-09,4259,Home & Garden,126.98,4,Debit Card,North,507.92,2024-03
3450,2023-11-27,3103,Clothing,459.64,4,Cash,West,1838.56,2023-11
3451,2023-05-23,1546,Home & Garden,48.27,1,Credit Card,North,48.27,2023-05
3452,2024-06-23,2135,Sports,219.43,2,Cash,West,438.86,2024-06
3453,2023-10-05,4869,Home & Garden,270.88,3,Debit Card,West,812.64,2023-10
3454,2023-08-21,4381,Sports,450.36,2,Cash,West,900.72,2023-08
3455,2024-06-12,3083,Home & Garden,498.87,2,PayPal,North,997.74,2024-06
3456,2024-07-24,3040,Books,379.16,4,Debit Card,North,1516.64,2024-07
3457,2023-03-31,1438,Sports,485.69,2,PayPal,East,971.38,2023-03
3458,2024-05-06,2752,Clothing,395.68,1,Credit Card,South,395.68,2024-05
3459,2023-07-18,2615,Books,481.97,3,Cash,East,1445.91,2023-07
3460,2023-12-28,2849,Home & Garden,356.56,2,Debit Card,North,713.12,2023-12
3461,2024-03-16,3642,Sports,49.08,3,Credit Card,South,147.24,2024-03
3462,2023-01-26,2600,Books,206.94,2,PayPal,West,413.88,2023-01
3463,2023-01-25,4396,Clothing,326.83,3,Cash,South,980.49,2023-01
3464,2024-01-29,2663,Sports,181.85,3,Cash,West,545.55,2024-01
3465,2024-05-21,1306,Books,143.96,3,Debit Card,North,431.88,2024-05
3466,2023-10-28,4605,Books,292.93,2,Cash,South,585.86,2023-10
3467,2023-12-05,4799,Books,467.42,1,Cash,West,467.42,2023-12
3468,2023-09-24,1618,Electronics,27.14,3,PayPal,East,81.42,2023-09
3469,2024-04-05,2132,Home & Garden,386.92,4,PayPal,East,1547.68,2024-04
3470,2024-03-31,2395,Sports,364.14,4,PayPal,West,1456.56,2024-03
3471,2023-12-26,3404,Sports,482.34,4,Credit Card,East,1929.36,2023-12
3472,2023-03-09,3228,Sports,466.05,1,Credit Card,East,466.05,2023-03
3473,2024-02-16,2379,Books,383.49,3,Cash,South,1150.47,2024-02
3474,2024-05-05,2699,Home & Garden,265.0,1,Credit Card,East,265.0,2024-05
3475,2023-02-18,3115,Clothing,110.09,3,Debit Card,South,330.27,2023-02
3476,2024-07-17,3339,Sports,277.17,1,PayPal,North,277.17,2024-07
3477,2023-04-12,3739,Home & Garden,385.02,3,Credit Card,East,1155.06,2023-04
3478,2023-08-04,1180,Home & Garden,448.88,4,Cash,North,1795.52,2023-08
3479,2024-03-13,4537,Electronics,396.96,3,PayPal,East,1190.88,2024-03
3480,2024-07-22,3481,Sports,105.68,1,Credit Card,West,105.68,2024-07
3481,2024-07-12,2487,Books,303.85,3,PayPal,West,911.55,2024-07
3482,2023-06-08,4752,Home & Garden,172.76,2,Credit Card,North,345.52,2023-06
3483,2024-05-03,1913,Home & Garden,14.51,3,Cash,North,43.53,2024-05
3484,2023-08-30,2557,Clothing,108.11,4,Credit Card,North,432.44,2023-08
3485,2023-01-05,3113,Electronics,65.48,3,Credit Card,West,196.44,2023-01
3486,2024-08-18,2044,Home & Garden,422.93,2,Credit Card,North,845.86,2024-08
3487,2023-12-27,2635,Home & Garden,136.67,2,PayPal,West,273.34,2023-12
3488,2024-04-03,3431,Books,149.5,2,Credit Card,North,299.0,2024-04
3489,2023-09-05,4883,Books,480.37,1,Credit Card,South,480.37,2023-09
3490,2024-07-19,2638,Clothing,195.75,2,Credit Card,South,391.5,2024-07
3491,2024-02-26,2582,Clothing,14.7,1,PayPal,East,14.7,2024-02
3492,2023-01-15,3086,Clothing,149.08,2,Cash,South,298.16,2023-01
3493,2024-07-26,2308,Books,68.46,1,Cash,North,68.46,2024-07
3494,2023-05-02,1821,Books,60.38,2,Cash,South,120.76,2023-05
3495,2023-10-04,1601,Electronics,47.97,2,Credit Card,South,95.94,2023-10
3496,2024-07-11,2620,Sports,300.7,3,PayPal,North,902.1,2024-07
3497,2024-03-28,1784,Sports,102.78,2,Cash,South,205.56,2024-03
3498,2024-01-25,4407,Electronics,187.01,3,Cash,North,561.03,2024-01
3499,2023-10-21,2211,Sports,432.39,2,Cash,South,864.78,2023-10
3500,2024-07-27,1670,Books,217.93,2,Debit Card,North,435.86,2024-07
3501,2024-08-20,2266,Sports,458.69,3,PayPal,West,1376.07,2024-08
3502,2024-03-21,2096,Books,253.99,3,Debit Card,West,761.97,2024-03
3503,2023-07-29,3526,Electronics,205.43,1,Credit Card,East,205.43,2023-07
3504,2024-08-12,2997,Clothing,377.69,4,Cash,South,1510.76,2024-08
3505,2023-10-29,3608,Electronics,45.86,3,Credit Card,East,137.58,2023-10
3506,2023-08-11,1100,Sports,53.84,1,PayPal,North,53.84,2023-08
3507,2023-01-03,3561,Books,329.47,2,Credit Card,West,658.94,2023-01
3508,2024-06-01,2779,Sports,248.6,3,Credit Card,North,745.8,2024-06
3509,2023-04-03,1175,Sports,397.3,3,Cash,East,1191.9,2023-04
3510,2024-06-03,1237,Clothing,458.97,2,PayPal,North,917.94,2024-06
3511,2024-03-03,3957,Sports,200.3,2,Credit Card,North,400.6,2024-03
3512,2024-05-07,4130,Clothing,302.24,2,Debit Card,North,604.48,2024-05
3513,2023-08-23,4936,Books,255.34,2,Cash,North,510.68,2023-08
3514,2024-09-11,2122,Books,490.99,4,Debit Card,West,1963.96,2024-09
3515,2023-06-10,3918,Clothing,417.23,3,Cash,North,1251.69,2023-06
3516,2023-11-27,2977,Electronics,456.75,2,Credit Card,North,913.5,2023-11
3517,2023-11-29,3542,Books,134.63,2,Cash,West,269.26,2023-11
3518,2023-02-19,3994,Electronics,388.54,4,Credit Card,North,1554.16,2023-02
3519,2024-06-06,3003,Books,140.08,3,Debit Card,North,420.24,2024-06
3520,2024-05-06,2537,Books,112.28,1,Credit Card,East,112.28,2024-05
3521,2024-08-04,1754,Home & Garden,472.69,3,Cash,West,1418.07,2024-08
3522,2023-09-29,4368,Sports,19.46,1,Cash,South,19.46,2023-09
3523,2024-08-02,3258,Sports,483.04,4,Cash,North,1932.16,2024-08
3524,2023-09-09,2146,Electronics,83.14,2,Debit Card,East,166.28,2023-09
3525,2024-07-13,4300,Sports,411.52,4,PayPal,West,1646.08,2024-07
3526,2023-03-31,4665,Electronics,145.2,3,Debit Card,North,435.6,2023-03
3527,2024-03-21,4727,Books,181.84,2,Credit Card,South,363.68,2024-03
3528,2023-11-28,2411,Home & Garden,116.21,3,Credit Card,North,348.63,2023-11
3529,2023-05-19,1139,Home & Garden,296.9,1,Debit Card,East,296.9,2023-05
3530,2023-12-23,1540,Books,180.57,3,Debit Card,West,541.71,2023-12
3531,2024-08-23,2414,Clothing,332.12,4,Credit Card,East,1328.48,2024-08
3532,2023-10-01,1269,Clothing,17.67,4,Credit Card,West,70.68,2023-10
3533,2023-01-19,4830,Sports,41.54,4,Credit Card,South,166.16,2023-01
3534,2023-11-07,2035,Electronics,58.83,2,PayPal,North,117.66,2023-11
3535,2023-06-03,2890,Home & Garden,215.31,3,PayPal,East,645.93,2023-06
3536,2024-01-25,4460,Sports,409.25,2,Debit Card,South,818.5,2024-01
3537,2023-09-17,4408,Books,445.21,3,Debit Card,South,1335.63,2023-09
3538,2024-09-11,1505,Home & Garden,129.96,1,PayPal,North,129.96,2024-09
3539,2024-07-24,2129,Electronics,291.44,3,Cash,East,874.32,2024-07
3540,2023-05-05,3079,Electronics,386.5,3,PayPal,North,1159.5,2023-05
3541,2023-12-20,4145,Clothing,151.53,3,Debit Card,North,454.59,2023-12
3542,2023-09-30,4242,Sports,210.41,3,PayPal,West,631.23,2023-09
3543,2024-09-10,2872,Books,266.75,1,Cash,West,266.75,2024-09
3544,2023-09-02,2092,Home & Garden,76.09,2,Debit Card,North,152.18,2023-09
3545,2024-03-25,1812,Electronics,22.73,4,Credit Card,West,90.92,2024-03
3546,2023-09-04,1361,Home & Garden,84.87,3,Debit Card,East,254.61,2023-09
3547,2024-06-03,4720,Books,317.16,4,PayPal,West,1268.64,2024-06
3548,2023-05-21,2456,Home & Garden,46.07,4,PayPal,South,184.28,2023-05
3549,2023-12-28,1928,Sports,102.95,4,Cash,North,411.8,2023-12
3550,2023-01-08,1099,Clothing,175.55,4,PayPal,North,702.2,2023-01
3551,2024-04-22,2681,Home & Garden,48.16,3,Cash,East,144.48,2024-04
3552,2023-12-18,3056,Clothing,103.93,4,Debit Card,North,415.72,2023-12
3553,2024-05-09,4645,Books,456.52,3,PayPal,West,1369.56,2024-05
